stoichiometry,U_R3m_V,U_C2m_V
0.7167779632721202,3.61319428621352,3.1137751107893354
0.7184140233722871,3.6124133906155906,3.112922603492182
0.720050083472454,3.6116305922228613,3.1120666919557975
0.721686143572621,3.610838024764157,3.1112090430070576
0.7233222036727879,3.610045457305453,3.1103473476651624
0.7249582637729549,3.6092420141681725,3.1094843490991697
0.7265943238731218,3.6084373700428785,3.1086167144605557
0.7282303839732888,3.6076243296825306,3.1077481487574903
0.7298664440734557,3.606807191879076,3.1068744167904723
0.7315025041736226,3.605983881912714,3.106000056526369
0.7331385642737897,3.60515382074857,3.105120066584074
0.7347746243739566,3.604319518201656,3.104239674068999
0.7364106844741235,3.603476090843434,3.1033532628130804
0.7380467445742904,3.6026300194723766,3.1024665897170745
