Data_Point,Cycle_No,Step_No,Mode,Time(s),Voltage(V),Current(mA),Capacity(mAh),C_rate
4728,1,1,CC-Chg,23635.0,4.535585,0.5,3.283333,0.1
4729,1,1,CC-Chg,23640.0,4.535859,0.5,3.284028,0.1
4730,1,1,CC-Chg,23645.0,4.536135,0.5,3.284722,0.1
4731,1,1,CC-Chg,23650.0,4.536411,0.5,3.285417,0.1
4732,1,1,CC-Chg,23655.0,4.536687,0.5,3.286111,0.1
4733,1,1,CC-Chg,23660.0,4.536964,0.5,3.286806,0.1
4734,1,1,CC-Chg,23665.0,4.537242,0.5,3.2875,0.1
4735,1,1,CC-Chg,23670.0,4.53752,0.5,3.288194,0.1
4736,1,1,CC-Chg,23675.0,4.537798,0.5,3.288889,0.1
4737,1,1,CC-Chg,23680.0,4.538077,0.5,3.289583,0.1
4738,1,1,CC-Chg,23685.0,4.538356,0.5,3.290278,0.1
4739,1,1,CC-Chg,23690.0,4.538636,0.5,3.290972,0.1
4740,1,1,CC-Chg,23695.0,4.538916,0.5,3.291667,0.1
4741,1,1,CC-Chg,23700.0,4.539197,0.5,3.292361,0.1
4742,1,1,CC-Chg,23705.0,4.539478,0.5,3.293056,0.1
4743,1,1,CC-Chg,23710.0,4.53976,0.5,3.29375,0.1
4744,1,1,CC-Chg,23715.0,4.540042,0.5,3.294444,0.1
4745,1,1,CC-Chg,23720.0,4.540325,0.5,3.295139,0.1
4746,1,1,CC-Chg,23725.0,4.540608,0.5,3.295833,0.1
4747,1,1,CC-Chg,23730.0,4.540892,0.5,3.296528,0.1
4748,1,1,CC-Chg,23735.0,4.541176,0.5,3.297222,0.1
4749,1,1,CC-Chg,23740.0,4.541461,0.5,3.297917,0.1
4750,1,1,CC-Chg,23745.0,4.541746,0.5,3.298611,0.1
4751,1,1,CC-Chg,23750.0,4.542031,0.5,3.299306,0.1
4752,1,1,CC-Chg,23755.0,4.542317,0.5,3.3,0.1
4753,1,1,CC-Chg,23760.0,4.542603,0.5,3.300694,0.1
4754,1,1,CC-Chg,23765.0,4.54289,0.5,3.301389,0.1
4755,1,1,CC-Chg,23770.0,4.543178,0.5,3.302083,0.1
4756,1,1,CC-Chg,23775.0,4.543465,0.5,3.302778,0.1
4757,1,1,CC-Chg,23780.0,4.543753,0.5,3.303472,0.1
4758,1,1,CC-Chg,23785.0,4.544042,0.5,3.304167,0.1
4759,1,1,CC-Chg,23790.0,4.544331,0.5,3.304861,0.1
4760,1,1,CC-Chg,23795.0,4.544621,0.5,3.305556,0.1
4761,1,1,CC-Chg,23800.0,4.544911,0.5,3.30625,0.1
4762,1,1,CC-Chg,23805.0,4.545201,0.5,3.306944,0.1
4763,1,1,CC-Chg,23810.0,4.545492,0.5,3.307639,0.1
4764,1,1,CC-Chg,23815.0,4.545783,0.5,3.308333,0.1
4765,1,1,CC-Chg,23820.0,4.546075,0.5,3.309028,0.1
4766,1,1,CC-Chg,23825.0,4.546367,0.5,3.309722,0.1
4767,1,1,CC-Chg,23830.0,4.546659,0.5,3.310417,0.1
4768,1,1,CC-Chg,23835.0,4.546952,0.5,3.311111,0.1
4769,1,1,CC-Chg,23840.0,4.547245,0.5,3.311806,0.1
4770,1,1,CC-Chg,23845.0,4.547539,0.5,3.3125,0.1
4771,1,1,CC-Chg,23850.0,4.547833,0.5,3.313194,0.1
4772,1,1,CC-Chg,23855.0,4.548128,0.5,3.313889,0.1
4773,1,1,CC-Chg,23860.0,4.548423,0.5,3.314583,0.1
4774,1,1,CC-Chg,23865.0,4.548718,0.5,3.315278,0.1
4775,1,1,CC-Chg,23870.0,4.549014,0.5,3.315972,0.1
4776,1,1,CC-Chg,23875.0,4.54931,0.5,3.316667,0.1
4777,1,1,CC-Chg,23880.0,4.549607,0.5,3.317361,0.1
4778,1,1,CC-Chg,23885.0,4.549904,0.5,3.318056,0.1
4779,1,1,CC-Chg,23890.0,4.550201,0.5,3.31875,0.1
4780,1,1,CC-Chg,23895.0,4.550499,0.5,3.319444,0.1
4781,1,1,CC-Chg,23900.0,4.550797,0.5,3.320139,0.1
4782,1,1,CC-Chg,23905.0,4.551096,0.5,3.320833,0.1
4783,1,1,CC-Chg,23910.0,4.551395,0.5,3.321528,0.1
4784,1,1,CC-Chg,23915.0,4.551694,0.5,3.322222,0.1
4785,1,1,CC-Chg,23920.0,4.551994,0.5,3.322917,0.1
4786,1,1,CC-Chg,23925.0,4.552294,0.5,3.323611,0.1
4787,1,1,CC-Chg,23930.0,4.552594,0.5,3.324306,0.1
4788,1,1,CC-Chg,23935.0,4.552895,0.5,3.325,0.1
4789,1,1,CC-Chg,23940.0,4.553196,0.5,3.325694,0.1
4790,1,1,CC-Chg,23945.0,4.553497,0.5,3.326389,0.1
4791,1,1,CC-Chg,23950.0,4.553799,0.5,3.327083,0.1
4792,1,1,CC-Chg,23955.0,4.554102,0.5,3.327778,0.1
4793,1,1,CC-Chg,23960.0,4.554404,0.5,3.328472,0.1
4794,1,1,CC-Chg,23965.0,4.554707,0.5,3.329167,0.1
4795,1,1,CC-Chg,23970.0,4.55501,0.5,3.329861,0.1
4796,1,1,CC-Chg,23975.0,4.555314,0.5,3.330556,0.1
4797,1,1,CC-Chg,23980.0,4.555618,0.5,3.33125,0.1
4798,1,1,CC-Chg,23985.0,4.555922,0.5,3.331944,0.1
4799,1,1,CC-Chg,23990.0,4.556227,0.5,3.332639,0.1
4800,1,1,CC-Chg,23995.0,4.556532,0.5,3.333333,0.1
4801,1,1,CC-Chg,24000.0,4.556837,0.5,3.334028,0.1
4802,1,1,CC-Chg,24005.0,4.557143,0.5,3.334722,0.1
4803,1,1,CC-Chg,24010.0,4.557449,0.5,3.335417,0.1
4804,1,1,CC-Chg,24015.0,4.557755,0.5,3.336111,0.1
4805,1,1,CC-Chg,24020.0,4.558062,0.5,3.336806,0.1
4806,1,1,CC-Chg,24025.0,4.558369,0.5,3.3375,0.1
4807,1,1,CC-Chg,24030.0,4.558676,0.5,3.338194,0.1
4808,1,1,CC-Chg,24035.0,4.558984,0.5,3.338889,0.1
4809,1,1,CC-Chg,24040.0,4.559292,0.5,3.339583,0.1
4810,1,1,CC-Chg,24045.0,4.5596,0.5,3.340278,0.1
4811,1,1,CC-Chg,24050.0,4.559909,0.5,3.340972,0.1
4812,1,1,CC-Chg,24055.0,4.560218,0.5,3.341667,0.1
4813,1,1,CC-Chg,24060.0,4.560527,0.5,3.342361,0.1
4814,1,1,CC-Chg,24065.0,4.560836,0.5,3.343056,0.1
4815,1,1,CC-Chg,24070.0,4.561146,0.5,3.34375,0.1
4816,1,1,CC-Chg,24075.0,4.561456,0.5,3.344444,0.1
4817,1,1,CC-Chg,24080.0,4.561766,0.5,3.345139,0.1
4818,1,1,CC-Chg,24085.0,4.562077,0.5,3.345833,0.1
4819,1,1,CC-Chg,24090.0,4.562388,0.5,3.346528,0.1
4820,1,1,CC-Chg,24095.0,4.562699,0.5,3.347222,0.1
4821,1,1,CC-Chg,24100.0,4.563011,0.5,3.347917,0.1
4822,1,1,CC-Chg,24105.0,4.563322,0.5,3.348611,0.1
4823,1,1,CC-Chg,24110.0,4.563634,0.5,3.349306,0.1
4824,1,1,CC-Chg,24115.0,4.563947,0.5,3.35,0.1
4825,1,1,CC-Chg,24120.0,4.564259,0.5,3.350694,0.1
4826,1,1,CC-Chg,24125.0,4.564572,0.5,3.351389,0.1
4827,1,1,CC-Chg,24130.0,4.564885,0.5,3.352083,0.1
4828,1,1,CC-Chg,24135.0,4.565199,0.5,3.352778,0.1
4829,1,1,CC-Chg,24140.0,4.565512,0.5,3.353472,0.1
4830,1,1,CC-Chg,24145.0,4.565826,0.5,3.354167,0.1
4831,1,1,CC-Chg,24150.0,4.56614,0.5,3.354861,0.1
4832,1,1,CC-Chg,24155.0,4.566455,0.5,3.355556,0.1
4833,1,1,CC-Chg,24160.0,4.566769,0.5,3.35625,0.1
4834,1,1,CC-Chg,24165.0,4.567084,0.5,3.356944,0.1
4835,1,1,CC-Chg,24170.0,4.567399,0.5,3.357639,0.1
4836,1,1,CC-Chg,24175.0,4.567715,0.5,3.358333,0.1
4837,1,1,CC-Chg,24180.0,4.56803,0.5,3.359028,0.1
4838,1,1,CC-Chg,24185.0,4.568346,0.5,3.359722,0.1
4839,1,1,CC-Chg,24190.0,4.568662,0.5,3.360417,0.1
4840,1,1,CC-Chg,24195.0,4.568978,0.5,3.361111,0.1
4841,1,1,CC-Chg,24200.0,4.569295,0.5,3.361806,0.1
4842,1,1,CC-Chg,24205.0,4.569611,0.5,3.3625,0.1
4843,1,1,CC-Chg,24210.0,4.569928,0.5,3.363194,0.1
4844,1,1,CC-Chg,24215.0,4.570245,0.5,3.363889,0.1
4845,1,1,CC-Chg,24220.0,4.570563,0.5,3.364583,0.1
4846,1,1,CC-Chg,24225.0,4.57088,0.5,3.365278,0.1
4847,1,1,CC-Chg,24230.0,4.571198,0.5,3.365972,0.1
4848,1,1,CC-Chg,24235.0,4.571516,0.5,3.366667,0.1
4849,1,1,CC-Chg,24240.0,4.571834,0.5,3.367361,0.1
4850,1,1,CC-Chg,24245.0,4.572152,0.5,3.368056,0.1
4851,1,1,CC-Chg,24250.0,4.572471,0.5,3.36875,0.1
4852,1,1,CC-Chg,24255.0,4.57279,0.5,3.369444,0.1
4853,1,1,CC-Chg,24260.0,4.573109,0.5,3.370139,0.1
4854,1,1,CC-Chg,24265.0,4.573428,0.5,3.370833,0.1
4855,1,1,CC-Chg,24270.0,4.573747,0.5,3.371528,0.1
4856,1,1,CC-Chg,24275.0,4.574066,0.5,3.372222,0.1
4857,1,1,CC-Chg,24280.0,4.574386,0.5,3.372917,0.1
4858,1,1,CC-Chg,24285.0,4.574706,0.5,3.373611,0.1
4859,1,1,CC-Chg,24290.0,4.575026,0.5,3.374306,0.1
4860,1,1,CC-Chg,24295.0,4.575346,0.5,3.375,0.1
4861,1,1,CC-Chg,24300.0,4.575666,0.5,3.375694,0.1
4862,1,1,CC-Chg,24305.0,4.575987,0.5,3.376389,0.1
4863,1,1,CC-Chg,24310.0,4.576307,0.5,3.377083,0.1
4864,1,1,CC-Chg,24315.0,4.576628,0.5,3.377778,0.1
4865,1,1,CC-Chg,24320.0,4.576949,0.5,3.378472,0.1
4866,1,1,CC-Chg,24325.0,4.57727,0.5,3.379167,0.1
4867,1,1,CC-Chg,24330.0,4.577591,0.5,3.379861,0.1
4868,1,1,CC-Chg,24335.0,4.577912,0.5,3.380556,0.1
4869,1,1,CC-Chg,24340.0,4.578234,0.5,3.38125,0.1
4870,1,1,CC-Chg,24345.0,4.578555,0.5,3.381944,0.1
4871,1,1,CC-Chg,24350.0,4.578877,0.5,3.382639,0.1
4872,1,1,CC-Chg,24355.0,4.579199,0.5,3.383333,0.1
4873,1,1,CC-Chg,24360.0,4.579521,0.5,3.384028,0.1
4874,1,1,CC-Chg,24365.0,4.579843,0.5,3.384722,0.1
4875,1,1,CC-Chg,24370.0,4.580165,0.5,3.385417,0.1
4876,1,1,CC-Chg,24375.0,4.580487,0.5,3.386111,0.1
4877,1,1,CC-Chg,24380.0,4.58081,0.5,3.386806,0.1
4878,1,1,CC-Chg,24385.0,4.581132,0.5,3.3875,0.1
4879,1,1,CC-Chg,24390.0,4.581455,0.5,3.388194,0.1
4880,1,1,CC-Chg,24395.0,4.581778,0.5,3.388889,0.1
4881,1,1,CC-Chg,24400.0,4.5821,0.5,3.389583,0.1
4882,1,1,CC-Chg,24405.0,4.582423,0.5,3.390278,0.1
4883,1,1,CC-Chg,24410.0,4.582746,0.5,3.390972,0.1
4884,1,1,CC-Chg,24415.0,4.583069,0.5,3.391667,0.1
4885,1,1,CC-Chg,24420.0,4.583393,0.5,3.392361,0.1
4886,1,1,CC-Chg,24425.0,4.583716,0.5,3.393056,0.1
4887,1,1,CC-Chg,24430.0,4.584039,0.5,3.39375,0.1
4888,1,1,CC-Chg,24435.0,4.584363,0.5,3.394444,0.1
4889,1,1,CC-Chg,24440.0,4.584686,0.5,3.395139,0.1
4890,1,1,CC-Chg,24445.0,4.58501,0.5,3.395833,0.1
4891,1,1,CC-Chg,24450.0,4.585333,0.5,3.396528,0.1
4892,1,1,CC-Chg,24455.0,4.585657,0.5,3.397222,0.1
4893,1,1,CC-Chg,24460.0,4.585981,0.5,3.397917,0.1
4894,1,1,CC-Chg,24465.0,4.586305,0.5,3.398611,0.1
4895,1,1,CC-Chg,24470.0,4.586628,0.5,3.399306,0.1
4896,1,1,CC-Chg,24475.0,4.586952,0.5,3.4,0.1
4897,1,1,CC-Chg,24480.0,4.587276,0.5,3.400694,0.1
4898,1,1,CC-Chg,24485.0,4.5876,0.5,3.401389,0.1
4899,1,1,CC-Chg,24490.0,4.587924,0.5,3.402083,0.1
4900,1,1,CC-Chg,24495.0,4.588248,0.5,3.402778,0.1
4901,1,1,CC-Chg,24500.0,4.588572,0.5,3.403472,0.1
4902,1,1,CC-Chg,24505.0,4.588897,0.5,3.404167,0.1
4903,1,1,CC-Chg,24510.0,4.589221,0.5,3.404861,0.1
4904,1,1,CC-Chg,24515.0,4.589545,0.5,3.405556,0.1
4905,1,1,CC-Chg,24520.0,4.589869,0.5,3.40625,0.1
4906,1,1,CC-Chg,24525.0,4.590193,0.5,3.406944,0.1
4907,1,1,CC-Chg,24530.0,4.590517,0.5,3.407639,0.1
4908,1,1,CC-Chg,24535.0,4.590842,0.5,3.408333,0.1
4909,1,1,CC-Chg,24540.0,4.591166,0.5,3.409028,0.1
4910,1,1,CC-Chg,24545.0,4.59149,0.5,3.409722,0.1
4911,1,1,CC-Chg,24550.0,4.591814,0.5,3.410417,0.1
4912,1,1,CC-Chg,24555.0,4.592139,0.5,3.411111,0.1
4913,1,1,CC-Chg,24560.0,4.592463,0.5,3.411806,0.1
4914,1,1,CC-Chg,24565.0,4.592787,0.5,3.4125,0.1
4915,1,1,CC-Chg,24570.0,4.593111,0.5,3.413194,0.1
4916,1,1,CC-Chg,24575.0,4.593435,0.5,3.413889,0.1
4917,1,1,CC-Chg,24580.0,4.59376,0.5,3.414583,0.1
4918,1,1,CC-Chg,24585.0,4.594084,0.5,3.415278,0.1
4919,1,1,CC-Chg,24590.0,4.594408,0.5,3.415972,0.1
4920,1,1,CC-Chg,24595.0,4.594732,0.5,3.416667,0.1
4921,1,1,CC-Chg,24600.0,4.595056,0.5,3.417361,0.1
4922,1,1,CC-Chg,24605.0,4.59538,0.5,3.418056,0.1
4923,1,1,CC-Chg,24610.0,4.595704,0.5,3.41875,0.1
4924,1,1,CC-Chg,24615.0,4.596028,0.5,3.419444,0.1
4925,1,1,CC-Chg,24620.0,4.596352,0.5,3.420139,0.1
4926,1,1,CC-Chg,24625.0,4.596675,0.5,3.420833,0.1
4927,1,1,CC-Chg,24630.0,4.596999,0.5,3.421528,0.1
4928,1,1,CC-Chg,24635.0,4.597323,0.5,3.422222,0.1
4929,1,1,CC-Chg,24640.0,4.597646,0.5,3.422917,0.1
4930,1,1,CC-Chg,24645.0,4.59797,0.5,3.423611,0.1
4931,1,1,CC-Chg,24650.0,4.598293,0.5,3.424306,0.1
4932,1,1,CC-Chg,24655.0,4.598617,0.5,3.425,0.1
4933,1,1,CC-Chg,24660.0,4.59894,0.5,3.425694,0.1
4934,1,1,CC-Chg,24665.0,4.599263,0.5,3.426389,0.1
4935,1,1,CC-Chg,24670.0,4.599587,0.5,3.427083,0.1
4936,1,1,CC-Chg,24675.0,4.59991,0.5,3.427778,0.1
4937,1,1,CC-Chg,24680.0,4.600233,0.5,3.428472,0.1
4938,1,1,CC-Chg,24685.0,4.600556,0.5,3.429167,0.1
4939,1,1,CC-Chg,24690.0,4.600878,0.5,3.429861,0.1
4940,1,1,CC-Chg,24695.0,4.601201,0.5,3.430556,0.1
4941,1,1,CC-Chg,24700.0,4.601524,0.5,3.43125,0.1
4942,1,1,CC-Chg,24705.0,4.601846,0.5,3.431944,0.1
4943,1,1,CC-Chg,24710.0,4.602169,0.5,3.432639,0.1
4944,1,1,CC-Chg,24715.0,4.602491,0.5,3.433333,0.1
4945,1,1,CC-Chg,24720.0,4.602813,0.5,3.434028,0.1
4946,1,1,CC-Chg,24725.0,4.603135,0.5,3.434722,0.1
4947,1,1,CC-Chg,24730.0,4.603457,0.5,3.435417,0.1
4948,1,1,CC-Chg,24735.0,4.603779,0.5,3.436111,0.1
4949,1,1,CC-Chg,24740.0,4.6041,0.5,3.436806,0.1
4950,1,1,CC-Chg,24745.0,4.604422,0.5,3.4375,0.1
4951,1,1,CC-Chg,24750.0,4.604743,0.5,3.438194,0.1
4952,1,1,CC-Chg,24755.0,4.605065,0.5,3.438889,0.1
4953,1,1,CC-Chg,24760.0,4.605386,0.5,3.439583,0.1
4954,1,1,CC-Chg,24765.0,4.605707,0.5,3.440278,0.1
4955,1,1,CC-Chg,24770.0,4.606027,0.5,3.440972,0.1
4956,1,1,CC-Chg,24775.0,4.606348,0.5,3.441667,0.1
4957,1,1,CC-Chg,24780.0,4.606668,0.5,3.442361,0.1
4958,1,1,CC-Chg,24785.0,4.606989,0.5,3.443056,0.1
4959,1,1,CC-Chg,24790.0,4.607309,0.5,3.44375,0.1
4960,1,1,CC-Chg,24795.0,4.607629,0.5,3.444444,0.1
4961,1,1,CC-Chg,24800.0,4.607949,0.5,3.445139,0.1
4962,1,1,CC-Chg,24805.0,4.608268,0.5,3.445833,0.1
4963,1,1,CC-Chg,24810.0,4.608588,0.5,3.446528,0.1
4964,1,1,CC-Chg,24815.0,4.608907,0.5,3.447222,0.1
4965,1,1,CC-Chg,24820.0,4.609226,0.5,3.447917,0.1
4966,1,1,CC-Chg,24825.0,4.609545,0.5,3.448611,0.1
4967,1,1,CC-Chg,24830.0,4.609863,0.5,3.449306,0.1
4968,1,1,CC-Chg,24835.0,4.610182,0.5,3.45,0.1
4969,1,1,CC-Chg,24840.0,4.6105,0.5,3.450694,0.1
4970,1,1,CC-Chg,24845.0,4.610818,0.5,3.451389,0.1
4971,1,1,CC-Chg,24850.0,4.611136,0.5,3.452083,0.1
4972,1,1,CC-Chg,24855.0,4.611454,0.5,3.452778,0.1
4973,1,1,CC-Chg,24860.0,4.611771,0.5,3.453472,0.1
4974,1,1,CC-Chg,24865.0,4.612088,0.5,3.454167,0.1
4975,1,1,CC-Chg,24870.0,4.612405,0.5,3.454861,0.1
4976,1,1,CC-Chg,24875.0,4.612722,0.5,3.455556,0.1
4977,1,1,CC-Chg,24880.0,4.613038,0.5,3.45625,0.1
4978,1,1,CC-Chg,24885.0,4.613355,0.5,3.456944,0.1
4979,1,1,CC-Chg,24890.0,4.613671,0.5,3.457639,0.1
4980,1,1,CC-Chg,24895.0,4.613986,0.5,3.458333,0.1
4981,1,1,CC-Chg,24900.0,4.614302,0.5,3.459028,0.1
4982,1,1,CC-Chg,24905.0,4.614617,0.5,3.459722,0.1
4983,1,1,CC-Chg,24910.0,4.614932,0.5,3.460417,0.1
4984,1,1,CC-Chg,24915.0,4.615247,0.5,3.461111,0.1
4985,1,1,CC-Chg,24920.0,4.615561,0.5,3.461806,0.1
4986,1,1,CC-Chg,24925.0,4.615876,0.5,3.4625,0.1
4987,1,1,CC-Chg,24930.0,4.61619,0.5,3.463194,0.1
4988,1,1,CC-Chg,24935.0,4.616503,0.5,3.463889,0.1
4989,1,1,CC-Chg,24940.0,4.616817,0.5,3.464583,0.1
4990,1,1,CC-Chg,24945.0,4.61713,0.5,3.465278,0.1
4991,1,1,CC-Chg,24950.0,4.617443,0.5,3.465972,0.1
4992,1,1,CC-Chg,24955.0,4.617755,0.5,3.466667,0.1
4993,1,1,CC-Chg,24960.0,4.618067,0.5,3.467361,0.1
4994,1,1,CC-Chg,24965.0,4.618379,0.5,3.468056,0.1
4995,1,1,CC-Chg,24970.0,4.618691,0.5,3.46875,0.1
4996,1,1,CC-Chg,24975.0,4.619002,0.5,3.469444,0.1
4997,1,1,CC-Chg,24980.0,4.619314,0.5,3.470139,0.1
4998,1,1,CC-Chg,24985.0,4.619624,0.5,3.470833,0.1
4999,1,1,CC-Chg,24990.0,4.619935,0.5,3.471528,0.1
5000,1,1,CC-Chg,24995.0,4.620245,0.5,3.472222,0.1
5001,1,1,CC-Chg,25000.0,4.620555,0.5,3.472917,0.1
5002,1,1,CC-Chg,25005.0,4.620864,0.5,3.473611,0.1
5003,1,1,CC-Chg,25010.0,4.621173,0.5,3.474306,0.1
5004,1,1,CC-Chg,25015.0,4.621482,0.5,3.475,0.1
5005,1,1,CC-Chg,25020.0,4.62179,0.5,3.475694,0.1
5006,1,1,CC-Chg,25025.0,4.622099,0.5,3.476389,0.1
5007,1,1,CC-Chg,25030.0,4.622406,0.5,3.477083,0.1
5008,1,1,CC-Chg,25035.0,4.622714,0.5,3.477778,0.1
5009,1,1,CC-Chg,25040.0,4.623021,0.5,3.478472,0.1
5010,1,1,CC-Chg,25045.0,4.623328,0.5,3.479167,0.1
5011,1,1,CC-Chg,25050.0,4.623634,0.5,3.479861,0.1
5012,1,1,CC-Chg,25055.0,4.62394,0.5,3.480556,0.1
5013,1,1,CC-Chg,25060.0,4.624246,0.5,3.48125,0.1
5014,1,1,CC-Chg,25065.0,4.624551,0.5,3.481944,0.1
5015,1,1,CC-Chg,25070.0,4.624856,0.5,3.482639,0.1
5016,1,1,CC-Chg,25075.0,4.62516,0.5,3.483333,0.1
5017,1,1,CC-Chg,25080.0,4.625464,0.5,3.484028,0.1
5018,1,1,CC-Chg,25085.0,4.625768,0.5,3.484722,0.1
5019,1,1,CC-Chg,25090.0,4.626072,0.5,3.485417,0.1
5020,1,1,CC-Chg,25095.0,4.626375,0.5,3.486111,0.1
5021,1,1,CC-Chg,25100.0,4.626677,0.5,3.486806,0.1
5022,1,1,CC-Chg,25105.0,4.626979,0.5,3.4875,0.1
5023,1,1,CC-Chg,25110.0,4.627281,0.5,3.488194,0.1
5024,1,1,CC-Chg,25115.0,4.627582,0.5,3.488889,0.1
5025,1,1,CC-Chg,25120.0,4.627883,0.5,3.489583,0.1
5026,1,1,CC-Chg,25125.0,4.628184,0.5,3.490278,0.1
5027,1,1,CC-Chg,25130.0,4.628484,0.5,3.490972,0.1
5028,1,1,CC-Chg,25135.0,4.628784,0.5,3.491667,0.1
5029,1,1,CC-Chg,25140.0,4.629083,0.5,3.492361,0.1
5030,1,1,CC-Chg,25145.0,4.629382,0.5,3.493056,0.1
5031,1,1,CC-Chg,25150.0,4.62968,0.5,3.49375,0.1
5032,1,1,CC-Chg,25155.0,4.629978,0.5,3.494444,0.1
5033,1,1,CC-Chg,25160.0,4.630275,0.5,3.495139,0.1
5034,1,1,CC-Chg,25165.0,4.630572,0.5,3.495833,0.1
5035,1,1,CC-Chg,25170.0,4.630869,0.5,3.496528,0.1
5036,1,1,CC-Chg,25175.0,4.631165,0.5,3.497222,0.1
5037,1,1,CC-Chg,25180.0,4.631461,0.5,3.497917,0.1
5038,1,1,CC-Chg,25185.0,4.631756,0.5,3.498611,0.1
5039,1,1,CC-Chg,25190.0,4.632051,0.5,3.499306,0.1
5040,1,1,CC-Chg,25195.0,4.632345,0.5,3.5,0.1
5041,1,1,CC-Chg,25200.0,4.632639,0.5,3.500694,0.1
5042,1,1,CC-Chg,25205.0,4.632932,0.5,3.501389,0.1
5043,1,1,CC-Chg,25210.0,4.633225,0.5,3.502083,0.1
5044,1,1,CC-Chg,25215.0,4.633517,0.5,3.502778,0.1
5045,1,1,CC-Chg,25220.0,4.633809,0.5,3.503472,0.1
5046,1,1,CC-Chg,25225.0,4.634101,0.5,3.504167,0.1
5047,1,1,CC-Chg,25230.0,4.634391,0.5,3.504861,0.1
5048,1,1,CC-Chg,25235.0,4.634682,0.5,3.505556,0.1
5049,1,1,CC-Chg,25240.0,4.634972,0.5,3.50625,0.1
5050,1,1,CC-Chg,25245.0,4.635261,0.5,3.506944,0.1
5051,1,1,CC-Chg,25250.0,4.63555,0.5,3.507639,0.1
5052,1,1,CC-Chg,25255.0,4.635838,0.5,3.508333,0.1
5053,1,1,CC-Chg,25260.0,4.636126,0.5,3.509028,0.1
5054,1,1,CC-Chg,25265.0,4.636413,0.5,3.509722,0.1
5055,1,1,CC-Chg,25270.0,4.6367,0.5,3.510417,0.1
5056,1,1,CC-Chg,25275.0,4.636986,0.5,3.511111,0.1
5057,1,1,CC-Chg,25280.0,4.637272,0.5,3.511806,0.1
5058,1,1,CC-Chg,25285.0,4.637557,0.5,3.5125,0.1
5059,1,1,CC-Chg,25290.0,4.637842,0.5,3.513194,0.1
5060,1,1,CC-Chg,25295.0,4.638126,0.5,3.513889,0.1
5061,1,1,CC-Chg,25300.0,4.638409,0.5,3.514583,0.1
5062,1,1,CC-Chg,25305.0,4.638692,0.5,3.515278,0.1
5063,1,1,CC-Chg,25310.0,4.638974,0.5,3.515972,0.1
5064,1,1,CC-Chg,25315.0,4.639256,0.5,3.516667,0.1
5065,1,1,CC-Chg,25320.0,4.639537,0.5,3.517361,0.1
5066,1,1,CC-Chg,25325.0,4.639818,0.5,3.518056,0.1
5067,1,1,CC-Chg,25330.0,4.640098,0.5,3.51875,0.1
5068,1,1,CC-Chg,25335.0,4.640377,0.5,3.519444,0.1
5069,1,1,CC-Chg,25340.0,4.640656,0.5,3.520139,0.1
5070,1,1,CC-Chg,25345.0,4.640935,0.5,3.520833,0.1
5071,1,1,CC-Chg,25350.0,4.641212,0.5,3.521528,0.1
5072,1,1,CC-Chg,25355.0,4.641489,0.5,3.522222,0.1
5073,1,1,CC-Chg,25360.0,4.641766,0.5,3.522917,0.1
5074,1,1,CC-Chg,25365.0,4.642042,0.5,3.523611,0.1
5075,1,1,CC-Chg,25370.0,4.642317,0.5,3.524306,0.1
5076,1,1,CC-Chg,25375.0,4.642592,0.5,3.525,0.1
5077,1,1,CC-Chg,25380.0,4.642866,0.5,3.525694,0.1
5078,1,1,CC-Chg,25385.0,4.643139,0.5,3.526389,0.1
5079,1,1,CC-Chg,25390.0,4.643412,0.5,3.527083,0.1
5080,1,1,CC-Chg,25395.0,4.643684,0.5,3.527778,0.1
5081,1,1,CC-Chg,25400.0,4.643956,0.5,3.528472,0.1
5082,1,1,CC-Chg,25405.0,4.644227,0.5,3.529167,0.1
5083,1,1,CC-Chg,25410.0,4.644497,0.5,3.529861,0.1
5084,1,1,CC-Chg,25415.0,4.644767,0.5,3.530556,0.1
5085,1,1,CC-Chg,25420.0,4.645036,0.5,3.53125,0.1
5086,1,1,CC-Chg,25425.0,4.645304,0.5,3.531944,0.1
5087,1,1,CC-Chg,25430.0,4.645572,0.5,3.532639,0.1
5088,1,1,CC-Chg,25435.0,4.645839,0.5,3.533333,0.1
5089,1,1,CC-Chg,25440.0,4.646105,0.5,3.534028,0.1
5090,1,1,CC-Chg,25445.0,4.646371,0.5,3.534722,0.1
5091,1,1,CC-Chg,25450.0,4.646636,0.5,3.535417,0.1
5092,1,1,CC-Chg,25455.0,4.6469,0.5,3.536111,0.1
5093,1,1,CC-Chg,25460.0,4.647163,0.5,3.536806,0.1
5094,1,1,CC-Chg,25465.0,4.647426,0.5,3.5375,0.1
5095,1,1,CC-Chg,25470.0,4.647689,0.5,3.538194,0.1
5096,1,1,CC-Chg,25475.0,4.64795,0.5,3.538889,0.1
5097,1,1,CC-Chg,25480.0,4.648211,0.5,3.539583,0.1
5098,1,1,CC-Chg,25485.0,4.648471,0.5,3.540278,0.1
5099,1,1,CC-Chg,25490.0,4.648731,0.5,3.540972,0.1
5100,1,1,CC-Chg,25495.0,4.648989,0.5,3.541667,0.1
5101,1,1,CC-Chg,25500.0,4.649247,0.5,3.542361,0.1
5102,1,1,CC-Chg,25505.0,4.649505,0.5,3.543056,0.1
5103,1,1,CC-Chg,25510.0,4.649761,0.5,3.543713,0.1
5104,1,1,CC-Chg,25514.474,4.64999,0.5,3.544335,0.1
